case_no,ap_case_defn_key,status_dttm,status,code,value,description,violation_stno,violation_sthigh,violation_street,violation_suffix,violation_city,violation_state,violation_zip,ward,contact_addr1,contact_addr2,contact_city,contact_state,contact_zip,sam_id,latitude,longitude,location,contact_addr1_normalized,zip_str,6a. street #,6b. street name,6c. street suffix,6d. unit #,6e. zip,7. undergraduate (u) or graduate (g),8. full-time (ft) or part-time (pt),9. at-home or not-at-home,9. 5 or more undergrads/unit (y/n),university,year,full_address
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,304,2111,G,FT,N,,Tufts University,2021-2022,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,306,2111,G,FT,N,,Tufts University,2021-2022,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,403,2111,G,FT,N,,Tufts University,2021-2022,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,404,2111,G,FT,N,,Tufts University,2021-2022,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,502,2111,G,FT,N,,Tufts University,2021-2022,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,504,2111,G,FT,N,,Tufts University,2021-2022,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,505,2111,G,FT,N,,Tufts University,2021-2022,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,506,2111,G,FT,N,,Tufts University,2021-2022,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,602,2111,G,FT,N,,Tufts University,2021-2022,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,201,2111,G,FT,Not-at-Home,,Tufts University,2022-2023,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,301,2111,G,FT,Not-at-Home,,Tufts University,2022-2023,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,302,2111,G,FT,Not-at-Home,,Tufts University,2022-2023,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,304,2111,G,FT,Not-at-Home,,Tufts University,2022-2023,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,403,2111,G,FT,Not-at-Home,,Tufts University,2022-2023,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,404,2111,G,FT,Not-at-Home,,Tufts University,2022-2023,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,502,2111,G,FT,Not-at-Home,,Tufts University,2022-2023,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,504,2111,G,FT,Not-at-Home,,Tufts University,2022-2023,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,505,2111,G,FT,Not-at-Home,,Tufts University,2022-2023,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,506,2111,G,FT,Not-at-Home,,Tufts University,2022-2023,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,602,2111,G,FT,Not-at-Home,,Tufts University,2022-2023,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,606,2111,G,FT,Not-at-Home,,Tufts University,2022-2023,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,,2111,G,FT,Not-at-Home,,Tufts University,2022-2023,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,Knapp,St,302,2111,G,FT,Not-at-Home,,Harvard University,2023-2024,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,201,2111,G,FT,Not-at-Home,,Tufts University,2023-2024,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,301,2111,G,FT,Not-at-Home,,Tufts University,2023-2024,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,304,2111,G,FT,Not-at-Home,,Tufts University,2023-2024,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,403,2111,G,FT,Not-at-Home,,Tufts University,2023-2024,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,404,2111,G,FT,Not-at-Home,,Tufts University,2023-2024,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,503,2111,G,FT,Not-at-Home,,Tufts University,2023-2024,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,504,2111,G,FT,Not-at-Home,,Tufts University,2023-2024,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,505,2111,G,FT,Not-at-Home,,Tufts University,2023-2024,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,601,2111,G,FT,Not-at-Home,,Tufts University,2023-2024,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,606,2111,G,FT,Not-at-Home,,Tufts University,2023-2024,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,,2111,G,FT,Not-at-Home,,Tufts University,2023-2024,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,402,2111,G,FT,Not-at-Home,,Tufts University,2023-2024,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,KNAPP,ST,305,2111,G,FT,Not-at-Home,,Tufts University,2023-2024,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,Knapp,St,403,2111,G,FT,N,,Harvard University,2016-2017,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,Knapp,St,54,2111,G,FT,,,Tufts University-SMFA,2017-2018,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,Knapp,St,201,2111,G,FT,,,Tufts University-SMFA,2017-2018,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,Knapp,St,202,2111,G,FT,,,Tufts University-SMFA,2017-2018,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,Knapp,St,203,2111,G,FT,,,Tufts University-SMFA,2017-2018,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,Knapp,St,301,2111,G,FT,,,Tufts University-SMFA,2017-2018,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,Knapp,St,305,2111,G,FT,,,Tufts University-SMFA,2017-2018,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,Knapp,St,402,2111,G,FT,,,Tufts University-SMFA,2017-2018,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,Knapp,St,404,2111,G,FT,,,Tufts University-SMFA,2017-2018,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,Knapp,St,504,2111,G,FT,,,Tufts University-SMFA,2017-2018,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,Knapp,St,505,2111,G,FT,,,Tufts University-SMFA,2017-2018,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,Knapp,St,601,2111,G,FT,,,Tufts University-SMFA,2017-2018,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,Knapp,St,602,2111,G,FT,,,Tufts University-SMFA,2017-2018,9 Knapp St
V237728,1013,2015-05-07 14:57:52,Closed,105.1,,Failure to Obtain Permit,9,11,Knapp,ST,Boston,MA,02111,03,9 KNAPP ST,SUITE 4,Boston,MA,02111,166794.0,42.35110741651196,-71.06201079623382,"(42.35110741651196, -71.06201079623382)",9 Knapp St,02111,9,Knapp,St,606,2111,G,FT,,,Tufts University-SMFA,2017-2018,9 Knapp St
V236982,1013,2015-05-05 09:57:26,Closed,116.2,,Unsafe and Dangerous,81,,Brayton,RD,Brighton,MA,02135,22,81 BRAYTON RD,,Brighton,MA,02135,19656.0,42.3490906684962,-71.17047071993761,"(42.3490906684962, -71.17047071993761)",81 Brayton Rd,02135,81,Brayton,Rd,,2135,U,PT,Not at home,,University of Massachusetts-Boston,2023-2024,81 Brayton Rd
V236048,1013,2015-04-29 09:45:42,Closed,116.2,,Unsafe and Dangerous,61,63,Chelmsford,ST,Dorchester,MA,02122,16,61 CHELMSFORD ST,,Dorchester,MA,02122,30184.0,42.28485251729008,-71.05247259750783,"(42.284852517290076, -71.05247259750783)",61 Chelmsford St,02122,61,Chelmsford,St,St,2122,U,FT,Not-at-home,,MA College of Pharmacy and Health Sciences,2023-2024,61 Chelmsford St
V223165,1013,2015-04-28 08:47:09,Closed,9072.11.1,,Smoke Alarms,301,,Ashmont,ST,Dorchester,MA,02124,16,301 ASHMONT ST,,Dorchester,MA,02124,5385.0,42.286529528325694,-71.06049061178393,"(42.286529528325694, -71.06049061178393)",301 Ashmont St,02124,301,Ashmont,St,,2124,U,FT,,,Berklee College of Music and Boston Conservatory,2019-2020,301 Ashmont St
V223165,1013,2015-04-28 08:47:09,Closed,9072.11.1,,Smoke Alarms,301,,Ashmont,ST,Dorchester,MA,02124,16,301 ASHMONT ST,,Dorchester,MA,02124,5385.0,42.286529528325694,-71.06049061178393,"(42.286529528325694, -71.06049061178393)",301 Ashmont St,02124,301,Ashmont,St,,2124,G,FT,Not-at-home,,University of Massachusetts-Boston,2022-2023,301 Ashmont St
V223175,1013,2015-04-28 08:46:16,Closed,105.1,,Failure to Obtain Permit,301,,Ashmont,ST,Dorchester,MA,02124,16,301 ASHMONT ST,,Dorchester,MA,02124,5385.0,42.286529528325694,-71.06049061178393,"(42.286529528325694, -71.06049061178393)",301 Ashmont St,02124,301,Ashmont,St,,2124,U,FT,,,Berklee College of Music and Boston Conservatory,2019-2020,301 Ashmont St
V223175,1013,2015-04-28 08:46:16,Closed,105.1,,Failure to Obtain Permit,301,,Ashmont,ST,Dorchester,MA,02124,16,301 ASHMONT ST,,Dorchester,MA,02124,5385.0,42.286529528325694,-71.06049061178393,"(42.286529528325694, -71.06049061178393)",301 Ashmont St,02124,301,Ashmont,St,,2124,G,FT,Not-at-home,,University of Massachusetts-Boston,2022-2023,301 Ashmont St
V235186,1013,2015-04-22 11:34:30,Closed,105.1,,Failure to Obtain Permit,7,,Cushman,RD,Brighton,MA,02135,22,7 CUSHMAN RD,,BRIGHTON,MA,02135,45213.0,42.35397963715229,-71.14812065914809,"(42.35397963715229, -71.14812065914809)",7 Cushman Rd,02135,7,Cushman,Rd,,2135,U,FT,,N,University of Massachusetts Boston,2019-2020,7 Cushman Rd
V235186,1013,2015-04-22 11:34:30,Closed,105.1,,Failure to Obtain Permit,7,,Cushman,RD,Brighton,MA,02135,22,7 CUSHMAN RD,,BRIGHTON,MA,02135,45213.0,42.35397963715229,-71.14812065914809,"(42.35397963715229, -71.14812065914809)",7 Cushman Rd,02135,7,Cushman,Rd,,2135,U,FT,N,,University of Massachusetts Boston,2020-2021,7 Cushman Rd
V235186,1013,2015-04-22 11:34:30,Closed,105.1,,Failure to Obtain Permit,7,,Cushman,RD,Brighton,MA,02135,22,7 CUSHMAN RD,,BRIGHTON,MA,02135,45213.0,42.35397963715229,-71.14812065914809,"(42.35397963715229, -71.14812065914809)",7 Cushman Rd,02135,7,Cushman,Rd,,2135,U,FT,At-home,,University of Massachusetts-Boston,2022-2023,7 Cushman Rd
V235186,1013,2015-04-22 11:34:30,Closed,105.1,,Failure to Obtain Permit,7,,Cushman,RD,Brighton,MA,02135,22,7 CUSHMAN RD,,BRIGHTON,MA,02135,45213.0,42.35397963715229,-71.14812065914809,"(42.35397963715229, -71.14812065914809)",7 Cushman Rd,02135,7,Cushman,RD,,2135,U,PT,N,,Urban College of Boston,2017-2018,7 Cushman Rd
V234516,1013,2015-04-16 09:30:55,Closed,230.54,,Electrical Service Conduit,113,117,Paul Gore,ST,Jamaica Plain,MA,02130,19,13 Chestnut Ave,,Jamaica Plain,MA,02130,108520.0,42.31839958786544,-71.1061106436865,"(42.31839958786544, -71.1061106436865)",13 Chestnut Ave,02130,13,Chestnut,AVE,,2130,U,FT,,N,Boston University,2018-2019,13 Chestnut Ave
V203843,1013,2015-03-31 10:19:58,Closed,105.1,,Failure to Obtain Permit,41,,Waldeck,ST,Dorchester,MA,02124,17,41 WALDECK ST,,Dorchester,MA,02124,141424.0,42.29637953720426,-71.06692060481032,"(42.29637953720426, -71.06692060481032)",41 Waldeck St,02124,41,Waldeck,St,1,2124,U,FT,N,,University of Massachusetts Boston,2020-2021,41 Waldeck St
V203843,1013,2015-03-31 10:19:58,Closed,105.1,,Failure to Obtain Permit,41,,Waldeck,ST,Dorchester,MA,02124,17,41 WALDECK ST,,Dorchester,MA,02124,141424.0,42.29637953720426,-71.06692060481032,"(42.29637953720426, -71.06692060481032)",41 Waldeck St,02124,41,Waldeck,St,1,2124,U,PT,N,,University of Massachusetts-Boston,2021-2022,41 Waldeck St
V203843,1013,2015-03-31 10:19:58,Closed,105.1,,Failure to Obtain Permit,41,,Waldeck,ST,Dorchester,MA,02124,17,41 WALDECK ST,,Dorchester,MA,02124,141424.0,42.29637953720426,-71.06692060481032,"(42.29637953720426, -71.06692060481032)",41 Waldeck St,02124,41,Waldeck,St,1,2124,U,FT,At-home,,University of Massachusetts-Boston,2022-2023,41 Waldeck St
V203843,1013,2015-03-31 10:19:58,Closed,105.1,,Failure to Obtain Permit,41,,Waldeck,ST,Dorchester,MA,02124,17,41 WALDECK ST,,Dorchester,MA,02124,141424.0,42.29637953720426,-71.06692060481032,"(42.29637953720426, -71.06692060481032)",41 Waldeck St,02124,41,Waldeck,St,1,2124,U,FT,At Home,,University of Massachusetts-Boston,2023-2024,41 Waldeck St
V209322,1013,2015-03-25 08:47:53,Closed,105.1,,Failure to Obtain Permit,89,,Bennington,ST,East Boston,MA,02128,01,89 Bennington St,,East Boston,MA,02128,14938.0,42.37608948938035,-71.03540035595357,"(42.37608948938035, -71.03540035595357)",89 Bennington St,02128,89,Bennington,St,1,2128,U,FT,At-home,,University of Massachusetts-Boston,2022-2023,89 Bennington St
V208561,1013,2015-03-25 08:41:07,Closed,105.1,,Failure to Obtain Permit,225,227,Havre,ST,East Boston,MA,02128,01,206 Paris Street,Unit 2,Boston,MA,02128,71428.0,42.3749744896373,-71.03560235916059,"(42.3749744896373, -71.03560235916059)",206 Paris Street,02128,206,Paris,Street,,2128,U,FT,No,,Massachusetts College of Art and Design,2020-2021,206 Paris Street
